codigo_municipio,nome_municipio,uf,rede,ano,ideb,id_estado
5107602,Rondonópolis,MT,Pública,2005,4.2,51
5107602,Rondonópolis,MT,Municipal,2005,4.2,51
5107602,Rondonópolis,MT,Estadual,2005,4.1,51
5107578,Rondolândia,MT,Pública,2005,,51
5107578,Rondolândia,MT,Municipal,2005,,51
5107578,Rondolândia,MT,Estadual,2005,,51
5107404,São Pedro da Cipa,MT,Pública,2005,3.1,51
5107404,São Pedro da Cipa,MT,Municipal,2005,,51
5107404,São Pedro da Cipa,MT,Estadual,2005,3.3,51
5107354,São José do Xingu,MT,Pública,2005,3.1,51
5107354,São José do Xingu,MT,Municipal,2005,3.1,51
5107354,São José do Xingu,MT,Estadual,2005,3.1,51
5107305,São José do Rio Claro,MT,Pública,2005,3.8,51
5107305,São José do Rio Claro,MT,Municipal,2005,,51
5107305,São José do Rio Claro,MT,Estadual,2005,3.4,51
5107297,São José do Povo,MT,Pública,2005,2.4,51
5107297,São José do Povo,MT,Municipal,2005,,51
5107297,São José do Povo,MT,Estadual,2005,2.0,51
5107263,Santo Afonso,MT,Pública,2005,3.1,51
5107263,Santo Afonso,MT,Municipal,2005,2.8,51
5107263,Santo Afonso,MT,Estadual,2005,,51
5107248,Santa Carmem,MT,Pública,2005,3.5,51
5107248,Santa Carmem,MT,Municipal,2005,3.5,51
5107206,Rio Branco,MT,Pública,2005,4.5,51
5107206,Rio Branco,MT,Municipal,2005,4.4,51
5107206,Rio Branco,MT,Estadual,2005,,51
5107198,Ribeirãozinho,MT,Pública,2005,,51
5107198,Ribeirãozinho,MT,Municipal,2005,,51
5107198,Ribeirãozinho,MT,Estadual,2005,,51
5107180,Ribeirão Cascalheira,MT,Pública,2005,3.4,51
5107180,Ribeirão Cascalheira,MT,Municipal,2005,3.4,51
5107180,Ribeirão Cascalheira,MT,Estadual,2005,3.5,51
5107156,Reserva do Cabaçal,MT,Pública,2005,3.3,51
5107156,Reserva do Cabaçal,MT,Municipal,2005,,51
5107156,Reserva do Cabaçal,MT,Estadual,2005,3.9,51
5107107,São José dos Quatro Marcos,MT,Pública,2005,4.1,51
5107107,São José dos Quatro Marcos,MT,Municipal,2005,3.6,51
5107107,São José dos Quatro Marcos,MT,Estadual,2005,4.2,51
5107065,Querência,MT,Pública,2005,4.2,51
5107065,Querência,MT,Municipal,2005,3.6,51
5107065,Querência,MT,Estadual,2005,4.9,51
5107040,Primavera do Leste,MT,Pública,2005,3.6,51
5107040,Primavera do Leste,MT,Municipal,2005,3.5,51
5107040,Primavera do Leste,MT,Estadual,2005,3.9,51
5107008,Poxoréu,MT,Pública,2005,3.4,51
5107008,Poxoréu,MT,Municipal,2005,2.9,51
5107008,Poxoréu,MT,Estadual,2005,3.6,51
5106851,Porto Estrela,MT,Pública,2005,2.9,51
5106851,Porto Estrela,MT,Municipal,2005,2.8,51
5106851,Porto Estrela,MT,Estadual,2005,3.2,51
5106828,Porto Esperidião,MT,Pública,2005,3.6,51
5106828,Porto Esperidião,MT,Municipal,2005,3.6,51
5106828,Porto Esperidião,MT,Estadual,2005,3.6,51
5106802,Porto dos Gaúchos,MT,Pública,2005,3.7,51
5106802,Porto dos Gaúchos,MT,Municipal,2005,4.1,51
5106802,Porto dos Gaúchos,MT,Estadual,2005,3.2,51
5106778,Porto Alegre do Norte,MT,Pública,2005,3.9,51
5106778,Porto Alegre do Norte,MT,Municipal,2005,,51
5106778,Porto Alegre do Norte,MT,Estadual,2005,3.9,51
5106752,Pontes e Lacerda,MT,Pública,2005,3.6,51
5106752,Pontes e Lacerda,MT,Municipal,2005,3.8,51
5106752,Pontes e Lacerda,MT,Estadual,2005,3.5,51
5106703,Ponte Branca,MT,Pública,2005,,51
5106703,Ponte Branca,MT,Municipal,2005,,51
5106703,Ponte Branca,MT,Estadual,2005,,51
5106653,Pontal do Araguaia,MT,Pública,2005,2.4,51
5106653,Pontal do Araguaia,MT,Municipal,2005,2.3,51
5106653,Pontal do Araguaia,MT,Estadual,2005,,51
5106505,Poconé,MT,Pública,2005,2.9,51
5106505,Poconé,MT,Municipal,2005,2.7,51
5106505,Poconé,MT,Estadual,2005,3.1,51
5106455,Planalto da Serra,MT,Pública,2005,2.6,51
5106455,Planalto da Serra,MT,Municipal,2005,2.4,51
5106455,Planalto da Serra,MT,Estadual,2005,,51
5106422,Peixoto de Azevedo,MT,Pública,2005,3.5,51
5106422,Peixoto de Azevedo,MT,Municipal,2005,,51
5106422,Peixoto de Azevedo,MT,Estadual,2005,3.2,51
5106372,Pedra Preta,MT,Pública,2005,3.5,51
5106372,Pedra Preta,MT,Municipal,2005,3.4,51
5106372,Pedra Preta,MT,Estadual,2005,3.4,51
5106315,Novo Santo Antônio,MT,Pública,2005,1.4,51
5106315,Novo Santo Antônio,MT,Municipal,2005,1.4,51
5106307,Paranatinga,MT,Pública,2005,3.1,51
5106307,Paranatinga,MT,Municipal,2005,2.9,51
5106307,Paranatinga,MT,Estadual,2005,3.3,51
5106299,Paranaíta,MT,Pública,2005,3.3,51
5106299,Paranaíta,MT,Municipal,2005,3.0,51
5106299,Paranaíta,MT,Estadual,2005,3.9,51
5106281,Novo São Joaquim,MT,Pública,2005,3.2,51
5106281,Novo São Joaquim,MT,Municipal,2005,3.0,51
5106281,Novo São Joaquim,MT,Estadual,2005,3.4,51
5106273,Novo Horizonte do Norte,MT,Pública,2005,3.6,51
5106273,Novo Horizonte do Norte,MT,Municipal,2005,3.7,51
5106273,Novo Horizonte do Norte,MT,Estadual,2005,,51
5106265,Novo Mundo,MT,Pública,2005,3.5,51
5106265,Novo Mundo,MT,Municipal,2005,3.6,51
5106265,Novo Mundo,MT,Estadual,2005,2.4,51
5106257,Nova Xavantina,MT,Pública,2005,3.4,51
5106257,Nova Xavantina,MT,Municipal,2005,3.2,51
5106257,Nova Xavantina,MT,Estadual,2005,3.7,51
5106240,Nova Ubiratã,MT,Pública,2005,3.4,51
5106240,Nova Ubiratã,MT,Municipal,2005,3.4,51
5106232,Nova Olímpia,MT,Pública,2005,3.6,51
5106232,Nova Olímpia,MT,Municipal,2005,3.8,51
5106232,Nova Olímpia,MT,Estadual,2005,2.6,51
5106224,Nova Mutum,MT,Pública,2005,4.2,51
5106224,Nova Mutum,MT,Municipal,2005,4.2,51
5106224,Nova Mutum,MT,Estadual,2005,,51
5106216,Nova Canaã do Norte,MT,Pública,2005,4.0,51
5106216,Nova Canaã do Norte,MT,Municipal,2005,4.0,51
5106216,Nova Canaã do Norte,MT,Estadual,2005,3.9,51
5106208,Nova Brasilândia,MT,Pública,2005,3.3,51
5106208,Nova Brasilândia,MT,Municipal,2005,,51
5106208,Nova Brasilândia,MT,Estadual,2005,3.2,51
5106190,Nova Santa Helena,MT,Pública,2005,3.7,51
5100102,Acorizal,MT,Municipal,2005,,51
5100102,Acorizal,MT,Pública,2005,4.1,51
5100201,Água Boa,MT,Estadual,2005,4.3,51
5100201,Água Boa,MT,Municipal,2005,4.2,51
5100201,Água Boa,MT,Pública,2005,4.2,51
5100250,Alta Floresta,MT,Estadual,2005,4.0,51
5100250,Alta Floresta,MT,Municipal,2005,4.0,51
5100250,Alta Floresta,MT,Pública,2005,4.0,51
5100300,Alto Araguaia,MT,Estadual,2005,2.8,51
5100300,Alto Araguaia,MT,Municipal,2005,3.1,51
5100300,Alto Araguaia,MT,Pública,2005,2.9,51
5100359,Alto Boa Vista,MT,Estadual,2005,2.9,51
5100359,Alto Boa Vista,MT,Municipal,2005,2.9,51
5100359,Alto Boa Vista,MT,Pública,2005,2.9,51
5100409,Alto Garças,MT,Estadual,2005,3.6,51
5100409,Alto Garças,MT,Municipal,2005,3.9,51
5100409,Alto Garças,MT,Pública,2005,3.7,51
5100508,Alto Paraguai,MT,Estadual,2005,4.2,51
5100508,Alto Paraguai,MT,Municipal,2005,,51
5100508,Alto Paraguai,MT,Pública,2005,4.1,51
5100607,Alto Taquari,MT,Estadual,2005,4.1,51
5100607,Alto Taquari,MT,Municipal,2005,3.4,51
5100607,Alto Taquari,MT,Pública,2005,3.7,51
5100805,Apiacás,MT,Estadual,2005,4.3,51
5100805,Apiacás,MT,Municipal,2005,4.1,51
5100805,Apiacás,MT,Pública,2005,4.1,51
5101001,Araguaiana,MT,Estadual,2005,,51
5101001,Araguaiana,MT,Municipal,2005,4.5,51
5101001,Araguaiana,MT,Pública,2005,4.5,51
5101209,Araguainha,MT,Municipal,2005,,51
5101209,Araguainha,MT,Pública,2005,,51
5101258,Araputanga,MT,Estadual,2005,4.3,51
5101258,Araputanga,MT,Municipal,2005,3.8,51
5101258,Araputanga,MT,Pública,2005,4.0,51
5101308,Arenápolis,MT,Estadual,2005,3.8,51
5101308,Arenápolis,MT,Municipal,2005,4.0,51
5101308,Arenápolis,MT,Pública,2005,3.9,51
5101407,Aripuanã,MT,Estadual,2005,4.3,51
5101407,Aripuanã,MT,Municipal,2005,3.7,51
5101407,Aripuanã,MT,Pública,2005,3.9,51
5101605,Barão de Melgaço,MT,Estadual,2005,3.6,51
5101605,Barão de Melgaço,MT,Municipal,2005,,51
5101605,Barão de Melgaço,MT,Pública,2005,3.3,51
5101704,Barra do Bugres,MT,Estadual,2005,3.5,51
5101704,Barra do Bugres,MT,Municipal,2005,3.2,51
5101704,Barra do Bugres,MT,Pública,2005,3.4,51
5101803,Barra do Garças,MT,Estadual,2005,4.0,51
5101803,Barra do Garças,MT,Municipal,2005,3.4,51
5101803,Barra do Garças,MT,Pública,2005,3.7,51
5101837,Boa Esperança do Norte,MT,Municipal,2005,,51
5101837,Boa Esperança do Norte,MT,Pública,2005,,51
5101852,Bom Jesus do Araguaia,MT,Estadual,2005,,51
5101852,Bom Jesus do Araguaia,MT,Municipal,2005,2.5,51
5101852,Bom Jesus do Araguaia,MT,Pública,2005,2.5,51
5101902,Brasnorte,MT,Estadual,2005,3.8,51
5101902,Brasnorte,MT,Municipal,2005,3.3,51
5101902,Brasnorte,MT,Pública,2005,3.5,51
5102504,Cáceres,MT,Estadual,2005,3.9,51
5102504,Cáceres,MT,Municipal,2005,3.5,51
5102603,Campinápolis,MT,Estadual,2005,,51
5102603,Campinápolis,MT,Municipal,2005,2.2,51
5102603,Campinápolis,MT,Pública,2005,2.2,51
5102637,Campo Novo do Parecis,MT,Estadual,2005,,51
5102637,Campo Novo do Parecis,MT,Municipal,2005,3.5,51
5102637,Campo Novo do Parecis,MT,Pública,2005,3.5,51
5102678,Campo Verde,MT,Estadual,2005,4.1,51
5102678,Campo Verde,MT,Municipal,2005,4.3,51
5102678,Campo Verde,MT,Pública,2005,4.3,51
5102686,Campos de Júlio,MT,Estadual,2005,,51
5102686,Campos de Júlio,MT,Municipal,2005,3.6,51
5102686,Campos de Júlio,MT,Pública,2005,3.8,51
5102694,Canabrava do Norte,MT,Estadual,2005,3.4,51
5106190,Nova Santa Helena,MT,Municipal,2005,3.7,51
5106190,Nova Santa Helena,MT,Estadual,2005,,51
5106182,Nova Lacerda,MT,Pública,2005,3.2,51
5106182,Nova Lacerda,MT,Municipal,2005,3.2,51
5106174,Nova Nazaré,MT,Pública,2005,2.7,51
5106174,Nova Nazaré,MT,Municipal,2005,2.7,51
5106158,Nova Bandeirantes,MT,Pública,2005,3.7,51
5106158,Nova Bandeirantes,MT,Municipal,2005,3.4,51
5106158,Nova Bandeirantes,MT,Estadual,2005,4.2,51
5106109,Nossa Senhora do Livramento,MT,Pública,2005,4.3,51
5106109,Nossa Senhora do Livramento,MT,Municipal,2005,,51
5106109,Nossa Senhora do Livramento,MT,Estadual,2005,4.2,51
5106000,Nortelândia,MT,Pública,2005,3.4,51
5106000,Nortelândia,MT,Municipal,2005,3.8,51
5106000,Nortelândia,MT,Estadual,2005,3.2,51
5105903,Nobres,MT,Pública,2005,3.4,51
5105903,Nobres,MT,Municipal,2005,3.1,51
5105903,Nobres,MT,Estadual,2005,3.5,51
5105622,Mirassol d'Oeste,MT,Pública,2005,3.5,51
5105622,Mirassol d'Oeste,MT,Municipal,2005,3.3,51
5105622,Mirassol d'Oeste,MT,Estadual,2005,3.5,51
5105606,Matupá,MT,Pública,2005,4.2,51
5105606,Matupá,MT,Municipal,2005,,51
5105606,Matupá,MT,Estadual,2005,4.1,51
5105580,Marcelândia,MT,Pública,2005,3.8,51
5105580,Marcelândia,MT,Municipal,2005,3.7,51
5105580,Marcelândia,MT,Estadual,2005,4.0,51
5105507,Vila Bela da Santíssima Trindade,MT,Pública,2005,2.7,51
5105507,Vila Bela da Santíssima Trindade,MT,Municipal,2005,2.7,51
5105507,Vila Bela da Santíssima Trindade,MT,Estadual,2005,3.0,51
5105309,Luciara,MT,Pública,2005,2.8,51
5105309,Luciara,MT,Municipal,2005,,51
5105309,Luciara,MT,Estadual,2005,2.7,51
5105259,Lucas do Rio Verde,MT,Pública,2005,4.4,51
5105259,Lucas do Rio Verde,MT,Municipal,2005,4.4,51
5105259,Lucas do Rio Verde,MT,Estadual,2005,4.6,51
5105234,Lambari D'Oeste,MT,Pública,2005,2.7,51
5105234,Lambari D'Oeste,MT,Municipal,2005,,51
5105234,Lambari D'Oeste,MT,Estadual,2005,2.9,51
5105200,Juscimeira,MT,Pública,2005,3.5,51
5105200,Juscimeira,MT,Municipal,2005,3.2,51
5105200,Juscimeira,MT,Estadual,2005,3.7,51
5105176,Juruena,MT,Pública,2005,3.8,51
5105176,Juruena,MT,Municipal,2005,3.7,51
5105176,Juruena,MT,Estadual,2005,4.7,51
5105150,Juína,MT,Pública,2005,3.9,51
5105150,Juína,MT,Municipal,2005,3.8,51
5105150,Juína,MT,Estadual,2005,3.9,51
5105101,Juara,MT,Pública,2005,3.8,51
5105101,Juara,MT,Municipal,2005,3.5,51
5105101,Juara,MT,Estadual,2005,3.9,51
5105002,Jauru,MT,Pública,2005,3.5,51
5105002,Jauru,MT,Municipal,2005,2.4,51
5105002,Jauru,MT,Estadual,2005,4.0,51
5104906,Jangada,MT,Pública,2005,3.1,51
5104906,Jangada,MT,Estadual,2005,3.1,51
5104807,Jaciara,MT,Pública,2005,3.8,51
5104807,Jaciara,MT,Municipal,2005,4.0,51
5104807,Jaciara,MT,Estadual,2005,3.7,51
5104609,Itiquira,MT,Pública,2005,3.5,51
5104609,Itiquira,MT,Municipal,2005,3.5,51
5104609,Itiquira,MT,Estadual,2005,3.2,51
5104559,Itaúba,MT,Pública,2005,1.1,51
5104559,Itaúba,MT,Municipal,2005,0.7,51
5104559,Itaúba,MT,Estadual,2005,2.9,51
5104542,Itanhangá,MT,Pública,2005,3.3,51
5104542,Itanhangá,MT,Municipal,2005,3.3,51
5104542,Itanhangá,MT,Estadual,2005,,51
5104526,Ipiranga do Norte,MT,Pública,2005,2.4,51
5104526,Ipiranga do Norte,MT,Municipal,2005,2.4,51
5104500,Indiavaí,MT,Pública,2005,1.9,51
5104500,Indiavaí,MT,Municipal,2005,1.9,51
5104203,Guiratinga,MT,Pública,2005,4.0,51
5104203,Guiratinga,MT,Municipal,2005,3.8,51
5104203,Guiratinga,MT,Estadual,2005,4.1,51
5104104,Guarantã do Norte,MT,Pública,2005,3.2,51
5104104,Guarantã do Norte,MT,Municipal,2005,2.8,51
5104104,Guarantã do Norte,MT,Estadual,2005,3.8,51
5103957,Glória D'Oeste,MT,Pública,2005,3.5,51
5103957,Glória D'Oeste,MT,Municipal,2005,3.7,51
5103957,Glória D'Oeste,MT,Estadual,2005,,51
5103908,General Carneiro,MT,Pública,2005,4.0,51
5103908,General Carneiro,MT,Municipal,2005,4.0,51
5103908,General Carneiro,MT,Estadual,2005,,51
5103858,Gaúcha do Norte,MT,Pública,2005,3.5,51
5103858,Gaúcha do Norte,MT,Municipal,2005,3.1,51
5103858,Gaúcha do Norte,MT,Estadual,2005,,51
5103809,Figueirópolis D'Oeste,MT,Pública,2005,3.3,51
5103809,Figueirópolis D'Oeste,MT,Municipal,2005,,51
5103809,Figueirópolis D'Oeste,MT,Estadual,2005,3.3,51
5103700,Feliz Natal,MT,Pública,2005,3.7,51
5103700,Feliz Natal,MT,Municipal,2005,3.4,51
5103700,Feliz Natal,MT,Estadual,2005,,51
5103601,Dom Aquino,MT,Pública,2005,3.8,51
5103601,Dom Aquino,MT,Municipal,2005,1.5,51
5103601,Dom Aquino,MT,Estadual,2005,4.5,51
5103502,Diamantino,MT,Pública,2005,4.1,51
5103502,Diamantino,MT,Municipal,2005,4.3,51
5103502,Diamantino,MT,Estadual,2005,4.0,51
5103452,Denise,MT,Pública,2005,3.1,51
5103452,Denise,MT,Municipal,2005,3.0,51
5103452,Denise,MT,Estadual,2005,3.2,51
5103437,Curvelândia,MT,Pública,2005,4.4,51
5103437,Curvelândia,MT,Municipal,2005,4.6,51
5103437,Curvelândia,MT,Estadual,2005,4.0,51
5103403,Cuiabá,MT,Pública,2005,3.6,51
5103403,Cuiabá,MT,Municipal,2005,3.7,51
5103403,Cuiabá,MT,Estadual,2005,3.4,51
5103379,Cotriguaçu,MT,Pública,2005,3.7,51
5103379,Cotriguaçu,MT,Municipal,2005,3.4,51
5103379,Cotriguaçu,MT,Estadual,2005,3.8,51
5103361,Conquista D'Oeste,MT,Pública,2005,,51
5103361,Conquista D'Oeste,MT,Municipal,2005,,51
5103353,Confresa,MT,Pública,2005,3.5,51
5103353,Confresa,MT,Municipal,2005,,51
5103353,Confresa,MT,Estadual,2005,3.9,51
5103304,Comodoro,MT,Pública,2005,3.9,51
5103304,Comodoro,MT,Municipal,2005,4.0,51
5103304,Comodoro,MT,Estadual,2005,3.5,51
5103254,Colniza,MT,Pública,2005,3.1,51
5103254,Colniza,MT,Municipal,2005,3.0,51
5103254,Colniza,MT,Estadual,2005,3.2,51
5103205,Colíder,MT,Pública,2005,3.6,51
5103205,Colíder,MT,Municipal,2005,3.7,51
5103205,Colíder,MT,Estadual,2005,3.6,51
5103106,Cocalinho,MT,Pública,2005,3.6,51
5103106,Cocalinho,MT,Municipal,2005,3.2,51
5103106,Cocalinho,MT,Estadual,2005,4.2,51
5103056,Cláudia,MT,Pública,2005,3.8,51
5103056,Cláudia,MT,Municipal,2005,3.5,51
5103056,Cláudia,MT,Estadual,2005,4.1,51
5103007,Chapada dos Guimarães,MT,Pública,2005,3.2,51
5103007,Chapada dos Guimarães,MT,Municipal,2005,3.1,51
5103007,Chapada dos Guimarães,MT,Estadual,2005,3.3,51
5102850,Castanheira,MT,Pública,2005,4.0,51
5102850,Castanheira,MT,Municipal,2005,4.1,51
5102850,Castanheira,MT,Estadual,2005,4.1,51
5102793,Carlinda,MT,Pública,2005,3.6,51
5102793,Carlinda,MT,Municipal,2005,3.4,51
5102793,Carlinda,MT,Estadual,2005,3.7,51
5102702,Canarana,MT,Pública,2005,3.3,51
5102702,Canarana,MT,Municipal,2005,3.2,51
5102702,Canarana,MT,Estadual,2005,3.4,51
5102694,Canabrava do Norte,MT,Pública,2005,3.1,51
5102694,Canabrava do Norte,MT,Municipal,2005,2.9,51
5100102,Acorizal,MT,Estadual,2005,4.4,51
5108956,Nova Monte Verde,MT,Pública,2005,3.4,51
5108956,Nova Monte Verde,MT,Municipal,2005,3.4,51
5108956,Nova Monte Verde,MT,Estadual,2005,3.7,51
5108907,Nova Maringá,MT,Pública,2005,2.8,51
5108907,Nova Maringá,MT,Municipal,2005,2.6,51
5108907,Nova Maringá,MT,Estadual,2005,3.5,51
5108857,Nova Marilândia,MT,Pública,2005,4.2,51
5108857,Nova Marilândia,MT,Municipal,2005,4.5,51
5108808,Nova Guarita,MT,Pública,2005,3.8,51
5108808,Nova Guarita,MT,Municipal,2005,3.5,51
5108808,Nova Guarita,MT,Estadual,2005,4.2,51
5108600,Vila Rica,MT,Pública,2005,3.2,51
5108600,Vila Rica,MT,Municipal,2005,3.0,51
5108600,Vila Rica,MT,Estadual,2005,3.5,51
5108501,Vera,MT,Pública,2005,3.8,51
5108501,Vera,MT,Municipal,2005,3.8,51
5108402,Várzea Grande,MT,Pública,2005,3.6,51
5108402,Várzea Grande,MT,Municipal,2005,3.9,51
5108402,Várzea Grande,MT,Estadual,2005,3.3,51
5108352,Vale de São Domingos,MT,Pública,2005,,51
5108352,Vale de São Domingos,MT,Estadual,2005,,51
5108303,União do Sul,MT,Pública,2005,3.6,51
5108303,União do Sul,MT,Municipal,2005,3.6,51
5108204,Torixoréu,MT,Pública,2005,3.5,51
5108204,Torixoréu,MT,Municipal,2005,3.6,51
5108204,Torixoréu,MT,Estadual,2005,3.3,51
5108105,Tesouro,MT,Pública,2005,,51
5108105,Tesouro,MT,Municipal,2005,,51
5108105,Tesouro,MT,Estadual,2005,,51
5108055,Terra Nova do Norte,MT,Pública,2005,3.2,51
5108055,Terra Nova do Norte,MT,Municipal,2005,2.9,51
5108055,Terra Nova do Norte,MT,Estadual,2005,3.6,51
5108006,Tapurah,MT,Pública,2005,4.0,51
5108006,Tapurah,MT,Municipal,2005,4.1,51
5108006,Tapurah,MT,Estadual,2005,4.0,51
5107958,Tangará da Serra,MT,Pública,2005,3.6,51
5107958,Tangará da Serra,MT,Municipal,2005,3.5,51
5107958,Tangará da Serra,MT,Estadual,2005,3.7,51
5107941,Tabaporã,MT,Pública,2005,3.9,51
5107941,Tabaporã,MT,Municipal,2005,3.9,51
5107941,Tabaporã,MT,Estadual,2005,4.0,51
5107925,Sorriso,MT,Pública,2005,3.6,51
5107925,Sorriso,MT,Municipal,2005,3.5,51
5107925,Sorriso,MT,Estadual,2005,4.3,51
5107909,Sinop,MT,Pública,2005,4.0,51
5107909,Sinop,MT,Municipal,2005,4.0,51
5107909,Sinop,MT,Estadual,2005,3.8,51
5107883,Serra Nova Dourada,MT,Pública,2005,,51
5107883,Serra Nova Dourada,MT,Municipal,2005,,51
5107875,Sapezal,MT,Pública,2005,2.0,51
5107875,Sapezal,MT,Municipal,2005,2.0,51
5107859,São Félix do Araguaia,MT,Pública,2005,2.9,51
5107859,São Félix do Araguaia,MT,Municipal,2005,,51
5107859,São Félix do Araguaia,MT,Estadual,2005,2.7,51
5107800,Santo Antônio de Leverger,MT,Pública,2005,3.2,51
5107800,Santo Antônio de Leverger,MT,Estadual,2005,3.4,51
5107792,Santo Antônio do Leste,MT,Pública,2005,4.6,51
5107792,Santo Antônio do Leste,MT,Municipal,2005,4.5,51
5107792,Santo Antônio do Leste,MT,Estadual,2005,,51
5107776,Santa Terezinha,MT,Pública,2005,2.8,51
5107776,Santa Terezinha,MT,Municipal,2005,,51
5107776,Santa Terezinha,MT,Estadual,2005,3.3,51
5107768,Santa Rita do Trivelato,MT,Pública,2005,2.2,51
5107768,Santa Rita do Trivelato,MT,Municipal,2005,2.2,51
5107750,Salto do Céu,MT,Pública,2005,3.4,51
5107750,Salto do Céu,MT,Municipal,2005,3.2,51
5107750,Salto do Céu,MT,Estadual,2005,3.6,51
5107743,Santa Cruz do Xingu,MT,Pública,2005,2.1,51
5107743,Santa Cruz do Xingu,MT,Municipal,2005,2.1,51
1501501,Benevides,PA,Estadual,2005,3.0,15
1501451,Belterra,PA,Pública,2005,2.9,15
1501451,Belterra,PA,Municipal,2005,2.9,15
1501402,Belém,PA,Pública,2005,3.2,15
1501402,Belém,PA,Municipal,2005,3.0,15
1501402,Belém,PA,Estadual,2005,3.1,15
1501402,Belém,PA,Federal,2005,,15
1501303,Barcarena,PA,Pública,2005,3.0,15
1501303,Barcarena,PA,Municipal,2005,3.0,15
1501303,Barcarena,PA,Estadual,2005,2.9,15
1501253,Bannach,PA,Pública,2005,3.6,15
1501253,Bannach,PA,Municipal,2005,3.6,15
1501204,Baião,PA,Pública,2005,2.5,15
1501204,Baião,PA,Municipal,2005,2.5,15
1501105,Bagre,PA,Pública,2005,1.9,15
1501105,Bagre,PA,Municipal,2005,1.9,15
1501006,Aveiro,PA,Pública,2005,2.6,15
1501006,Aveiro,PA,Municipal,2005,2.6,15
1500958,Aurora do Pará,PA,Pública,2005,2.2,15
1500958,Aurora do Pará,PA,Municipal,2005,2.3,15
1500958,Aurora do Pará,PA,Estadual,2005,2.0,15
1500909,Augusto Corrêa,PA,Pública,2005,2.5,15
1500909,Augusto Corrêa,PA,Municipal,2005,2.5,15
1500859,Anapu,PA,Pública,2005,2.0,15
1500859,Anapu,PA,Municipal,2005,2.0,15
1500800,Ananindeua,PA,Pública,2005,3.2,15
1500800,Ananindeua,PA,Municipal,2005,3.3,15
1500800,Ananindeua,PA,Estadual,2005,3.1,15
1500701,Anajás,PA,Pública,2005,2.2,15
1500701,Anajás,PA,Municipal,2005,2.2,15
1500701,Anajás,PA,Estadual,2005,3.0,15
1500602,Altamira,PA,Pública,2005,3.3,15
1500602,Altamira,PA,Municipal,2005,3.3,15
1500503,Almeirim,PA,Pública,2005,2.4,15
1500503,Almeirim,PA,Municipal,2005,2.4,15
1500404,Alenquer,PA,Pública,2005,2.5,15
1500404,Alenquer,PA,Municipal,2005,2.3,15
1500404,Alenquer,PA,Estadual,2005,2.8,15
1500347,Água Azul do Norte,PA,Pública,2005,2.5,15
1500347,Água Azul do Norte,PA,Municipal,2005,2.5,15
1500305,Afuá,PA,Pública,2005,2.4,15
1500305,Afuá,PA,Municipal,2005,2.4,15
1500206,Acará,PA,Pública,2005,2.3,15
1500206,Acará,PA,Municipal,2005,2.3,15
1500131,Abel Figueiredo,PA,Pública,2005,2.1,15
1501501,Benevides,PA,Municipal,2005,3.3,15
1501501,Benevides,PA,Pública,2005,3.2,15
1501576,Bom Jesus do Tocantins,PA,Estadual,2005,2.2,15
1501576,Bom Jesus do Tocantins,PA,Municipal,2005,2.7,15
1501576,Bom Jesus do Tocantins,PA,Pública,2005,2.5,15
1501600,Bonito,PA,Estadual,2005,2.9,15
1501600,Bonito,PA,Municipal,2005,,15
1501600,Bonito,PA,Pública,2005,2.4,15
1501709,Bragança,PA,Estadual,2005,3.0,15
1501709,Bragança,PA,Municipal,2005,3.0,15
1501709,Bragança,PA,Pública,2005,3.0,15
1501725,Brasil Novo,PA,Municipal,2005,3.3,15
1501725,Brasil Novo,PA,Pública,2005,3.3,15
1501758,Brejo Grande do Araguaia,PA,Municipal,2005,2.5,15
1501758,Brejo Grande do Araguaia,PA,Pública,2005,2.5,15
1501782,Breu Branco,PA,Municipal,2005,2.5,15
1501782,Breu Branco,PA,Pública,2005,2.5,15
1501808,Breves,PA,Municipal,2005,2.1,15
1501808,Breves,PA,Pública,2005,2.1,15
1501907,Bujaru,PA,Municipal,2005,2.6,15
1501907,Bujaru,PA,Pública,2005,2.6,15
1501956,Cachoeira do Piriá,PA,Estadual,2005,2.0,15
1501956,Cachoeira do Piriá,PA,Municipal,2005,2.1,15
1501956,Cachoeira do Piriá,PA,Pública,2005,2.0,15
1502004,Cachoeira do Arari,PA,Estadual,2005,2.6,15
1502004,Cachoeira do Arari,PA,Municipal,2005,1.9,15
1502004,Cachoeira do Arari,PA,Pública,2005,2.1,15
1502103,Cametá,PA,Municipal,2005,2.4,15
1502103,Cametá,PA,Pública,2005,2.4,15
1502152,Canaã dos Carajás,PA,Municipal,2005,3.2,15
1502152,Canaã dos Carajás,PA,Pública,2005,3.2,15
1502202,Capanema,PA,Estadual,2005,2.9,15
1502202,Capanema,PA,Municipal,2005,2.8,15
1502202,Capanema,PA,Pública,2005,2.8,15
1502301,Capitão Poço,PA,Estadual,2005,2.5,15
1502301,Capitão Poço,PA,Municipal,2005,2.3,15
1502301,Capitão Poço,PA,Pública,2005,2.3,15
1502400,Castanhal,PA,Estadual,2005,2.6,15
1502400,Castanhal,PA,Municipal,2005,3.1,15
1502400,Castanhal,PA,Pública,2005,3.0,15
1502509,Chaves,PA,Municipal,2005,2.7,15
1502509,Chaves,PA,Pública,2005,2.7,15
1502608,Colares,PA,Estadual,2005,2.6,15
1502608,Colares,PA,Municipal,2005,3.1,15
1502608,Colares,PA,Pública,2005,2.9,15
